time,Tmp Husillo,Tmp Nozzle,Diametro X,Diametro Y,MARCHA,PARO,RPM EXTR,RPM TRAC
2015-22-7-11:12:25,65.6,107.7,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:26,65.6,107.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:28,65.6,107.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:29,65.6,107.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:31,65.5,107.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:32,65.5,107.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:33,65.5,107.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:35,65.5,107.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:36,65.5,107.0,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:38,65.4,106.8,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:39,65.4,106.6,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:40,65.4,106.5,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:42,65.4,106.4,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:43,65.3,106.2,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:45,65.3,106.1,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
2015-22-7-11:12:46,65.3,105.9,0.014,3.42e-4,TRUE,TRUE,2.0,0.0
